seed,early_variant,model_name,feature_block,best_params,cv_accuracy,cv_precision,cv_recall,cv_f1,cv_auc,external_accuracy,external_precision,external_recall,external_f1,external_auc,external_correct_n,external_total_n
23,earlyv1,Linear SVM,all_plus_interactions,"{""C"": 1.0, ""class_weight"": null}",0.7048192771084337,0.7317073170731707,0.6896551724137931,0.7100591715976331,0.766914011348756,0.676056338028169,0.8,0.4571428571428571,0.5818181818181818,0.7206349206349206,48,71
23,earlyv1,RBF SVM,all_plus_interactions,"{""C"": 1.0, ""class_weight"": null, ""gamma"": ""scale""}",0.7590361445783133,0.7326732673267327,0.8505747126436781,0.7872340425531915,0.8454823221300742,0.6338028169014085,0.6153846153846154,0.6857142857142857,0.6486486486486487,0.7238095238095238,45,71
24,earlyv0,Logistic Regression,early_only,"{""C"": 1.0, ""class_weight"": null}",0.7289156626506024,0.7333333333333333,0.7586206896551724,0.7457627118644068,0.7699694456569184,0.7183098591549296,0.7027027027027027,0.7428571428571429,0.7222222222222222,0.7357142857142857,51,71
24,earlyv0,Linear SVM,early_only,"{""C"": 1.0, ""class_weight"": null}",0.6987951807228916,0.6608695652173913,0.8735632183908046,0.7524752475247525,0.7528008147824822,0.5633802816901409,0.5333333333333333,0.9142857142857144,0.6736842105263158,0.6976190476190476,40,71
24,earlyv0,RBF SVM,early_only,"{""C"": 1.0, ""class_weight"": null, ""gamma"": ""scale""}",0.7831325301204819,0.7575757575757576,0.8620689655172413,0.8064516129032258,0.824021533537029,0.6901408450704225,0.6511627906976745,0.8,0.717948717948718,0.7619047619047619,49,71
24,earlyv0,Logistic Regression,middle_only,"{""C"": 1.0, ""class_weight"": null}",0.6325301204819277,0.6511627906976745,0.6436781609195402,0.6473988439306358,0.668558126000291,0.676056338028169,0.7,0.6,0.6461538461538462,0.7158730158730159,48,71
24,earlyv0,Linear SVM,middle_only,"{""C"": 1.0, ""class_weight"": null}",0.608433734939759,0.6527777777777778,0.5402298850574713,0.5911949685534591,0.6507347592026771,0.676056338028169,0.75,0.5142857142857142,0.6101694915254238,0.7325396825396826,48,71
24,earlyv0,RBF SVM,middle_only,"{""C"": 1.0, ""class_weight"": null, ""gamma"": ""scale""}",0.7048192771084337,0.6696428571428571,0.8620689655172413,0.7537688442211056,0.7423977884475483,0.6056338028169014,0.5945945945945946,0.6285714285714286,0.6111111111111112,0.7126984126984127,43,71
24,earlyv0,Logistic Regression,late_only,"{""C"": 1.0, ""class_weight"": null}",0.6265060240963856,0.6436781609195402,0.6436781609195402,0.6436781609195402,0.6739415102575295,0.6197183098591549,0.5833333333333334,0.8,0.6746987951807228,0.6095238095238095,44,71
24,earlyv0,Linear SVM,late_only,"{""C"": 1.0, ""class_weight"": null}",0.6265060240963856,0.6623376623376623,0.5862068965517241,0.6219512195121951,0.6833988069256511,0.6197183098591549,0.6052631578947368,0.6571428571428571,0.6301369863013698,0.6039682539682539,44,71
24,earlyv0,RBF SVM,late_only,"{""C"": 1.0, ""class_weight"": null, ""gamma"": ""scale""}",0.608433734939759,0.5982142857142857,0.7701149425287356,0.6733668341708543,0.6547359231776516,0.5915492957746479,0.56,0.8,0.6588235294117647,0.5904761904761905,42,71
24,earlyv0,Logistic Regression,early_middle,"{""C"": 1.0, ""class_weight"": null}",0.7289156626506024,0.7386363636363636,0.7471264367816092,0.7428571428571429,0.760657645860614,0.6619718309859155,0.6571428571428571,0.6571428571428571,0.6571428571428571,0.7182539682539683,47,71
24,earlyv0,Linear SVM,early_middle,"{""C"": 1.0, ""class_weight"": null}",0.6626506024096386,0.6781609195402298,0.6781609195402298,0.6781609195402298,0.7256656481885638,0.676056338028169,0.7307692307692307,0.5428571428571428,0.6229508196721312,0.711111111111111,48,71
24,earlyv0,RBF SVM,early_middle,"{""C"": 1.0, ""class_weight"": null, ""gamma"": ""scale""}",0.7831325301204819,0.7475728155339806,0.8850574712643678,0.8105263157894737,0.8531936563363888,0.676056338028169,0.7,0.6,0.6461538461538462,0.7531746031746032,48,71
